Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition
3564,20128624,4960,595000,house,7.0,390.0,1,0,1,50.0,2442.0,1,Good
3121,20218406,8531,595000,house,3.0,1250.0,0,0,1,,,0,To renovate
224,20232385,1850,595000,house,6.0,297.0,1,0,1,,,0,Good
3562,11405544,2300,595000,house,8.0,468.0,1,0,1,30.0,210.0,0,Good
7082,20143785,1050,595000,apartment,2.0,125.0,0,0,1,16.0,,0,Just renovated
1688,20205027,1410,595000,house,1.0,95.0,1,0,1,15.0,140.0,0,To renovate
2660,20218405,8530,595000,house,3.0,1250.0,0,0,1,,,0,To renovate
3705,20180392,1060,595000,house,5.0,200.0,1,0,1,20.0,20.0,0,To renovate
6910,20227243,9000,595000,apartment,2.0,98.0,0,0,1,9.0,,0,As new
6821,11109704,1000,595000,apartment,2.0,105.0,1,0,1,30.0,,0,Good
6952,20025142,8301,595000,apartment,2.0,84.0,0,0,1,,,0,Good
2773,20230572,9690,595000,house,2.0,205.0,0,0,1,,,0,To renovate
7696,20139485,1180,595000,apartment,2.0,97.0,0,0,1,8.0,,0,As new
8281,11216264,8300,595000,apartment,2.0,79.0,0,0,1,,,0,Good
8280,10763932,8300,595000,apartment,2.0,79.0,0,0,1,,,0,Good
8610,11395630,8300,595000,apartment,2.0,95.0,0,0,1,,,0,Good
2778,11435620,1082,595000,house,4.0,190.0,1,0,1,20.0,,0,Good
2779,11278295,1420,595000,house,3.0,229.0,1,0,1,20.0,857.0,0,As new
2236,20175616,1410,595000,house,5.0,250.0,0,0,1,27.0,750.0,0,To renovate
6953,20160235,9620,595000,apartment,2.0,152.0,0,0,1,,,0,As new
7644,20238474,1050,595000,apartment,3.0,172.0,1,0,1,6.0,,0,Good
1591,20195663,1341,595000,house,3.0,187.0,0,0,1,50.0,700.0,0,As new
5447,20233256,1180,595000,apartment,4.0,181.0,1,0,1,,,1,To renovate
10055,20052167,1000,595000,apartment,2.0,235.0,0,0,1,6.0,,0,Good
2340,20215084,8570,595000,house,3.0,275.0,1,0,1,,,0,To be done up
7643,20238451,1000,595000,apartment,3.0,172.0,1,0,1,8.0,,0,Good
6968,20146794,1050,595000,apartment,2.0,103.0,0,0,1,6.0,,0,As new
3275,11404875,1560,595000,house,4.0,303.0,0,0,1,,500.0,1,To be done up
2176,20097868,9500,595000,house,5.0,230.0,0,0,1,19.0,1165.0,0,Just renovated
2919,20190987,7912,595000,house,2.0,209.0,1,0,1,16.0,,0,Good
10402,11329218,8400,595000,apartment,3.0,153.0,0,0,1,,,0,Good
10401,11429371,8400,595000,apartment,3.0,123.0,1,0,1,,,0,As new
502,20237239,2540,595000,house,3.0,186.0,0,0,1,21.0,,0,Good
3064,20146540,1410,595000,house,4.0,196.0,0,0,1,24.0,10.0,0,As new
46,20231478,6220,595000,house,4.0,400.0,1,0,1,,,0,Good
3728,20240366,1450,595000,house,4.0,250.0,1,0,1,,,0,Good
3734,20216156,4350,595000,house,4.0,226.0,0,0,1,63.0,1100.0,0,Good
7646,20239825,9000,595000,apartment,2.0,98.0,0,0,1,,,0,Good
4073,20128917,1850,595000,house,5.0,297.0,1,0,1,,,0,Good
9933,11080014,1150,595000,apartment,2.0,115.0,1,0,1,12.0,,0,To be done up
9175,20071668,9000,595000,apartment,2.0,115.0,0,0,1,130.0,,0,Good
581,20230568,1840,595000,house,4.0,226.0,0,0,1,,,0,As new
3665,11305561,6780,595000,house,4.0,316.0,1,0,1,38.0,1530.0,0,As new
803,20246694,1410,595000,house,3.0,200.0,0,0,1,15.0,750.0,0,Good
3046,20148041,4000,595000,house,7.0,455.0,1,0,1,28.0,3100.0,0,To renovate
6009,20236878,1190,595000,apartment,3.0,170.0,0,0,1,60.0,,0,As new
6888,20232131,8500,595000,apartment,2.0,142.0,0,0,1,,,0,As new
3771,20242545,1180,595000,house,4.0,182.0,0,0,1,22.0,390.0,0,Good
8382,20246338,1180,595000,apartment,2.0,134.0,0,0,1,24.0,,0,As new
2084,20158069,3000,592796,house,4.0,231.0,1,0,1,12.0,1.0,0,As new
10067,11366101,8620,590000,apartment,2.0,114.0,1,0,1,,,0,As new
1567,20226482,2970,590000,house,3.0,153.0,0,0,1,,,0,Good
5038,20150305,1860,590000,house,4.0,200.0,0,0,1,13.0,310.0,0,Good
8051,11257884,1000,590000,apartment,3.0,165.0,0,0,1,,,0,Good
1027,20234450,3000,590000,house,3.0,241.0,1,0,1,,115.0,0,Just renovated
6590,20176219,1180,590000,apartment,3.0,165.0,0,0,1,14.0,,0,Good
3684,20197450,4900,590000,house,4.0,190.0,1,1,1,32.0,392.0,0,As new
6951,11470924,8300,590000,apartment,2.0,83.0,0,0,1,,,0,Good
308,20243041,9810,590000,house,5.0,220.0,1,0,1,,,0,Good
2266,20015162,9600,590000,house,4.0,324.0,0,0,1,20.0,240.0,0,Good
10399,11145674,8850,590000,apartment,2.0,115.0,0,0,1,,,0,As new
4647,20220075,1840,590000,house,5.0,325.0,0,0,1,,,0,Good
5162,11127594,9800,589986,house,4.0,221.0,1,0,1,,,0,Good
2247,20230302,9340,589000,house,4.0,175.0,0,0,1,25.0,400.0,0,Good
9932,20030074,1000,589000,apartment,2.0,144.0,0,0,1,22.0,,0,Just renovated
2265,20044120,4651,589000,house,4.0,209.0,1,0,1,25.0,1750.0,0,To be done up
2612,20206934,9000,589000,house,5.0,180.0,1,0,1,,63.0,0,Good
3664,20073727,9810,589000,house,3.0,197.0,0,0,1,,821.0,0,Just renovated
165,20218164,9620,589000,house,3.0,182.0,0,0,1,,,1,Good
478,20241808,1790,589000,house,4.0,260.0,0,0,1,19.0,400.0,0,As new
2613,20206931,9000,589000,house,5.0,180.0,1,0,1,,63.0,0,Good
9037,10758098,1060,587000,apartment,2.0,118.0,1,0,1,,,0,As new
10054,10758240,1060,587000,apartment,2.0,118.0,1,0,1,,,0,As new
3273,20094801,2430,585000,house,4.0,240.0,1,0,1,20.0,2000.0,0,Good
6558,20207197,9000,585000,apartment,3.0,135.0,0,0,1,12.0,,0,Good
3274,11490420,4620,585000,house,6.0,500.0,0,0,1,,4000.0,0,To renovate
8609,20170030,8301,585000,apartment,3.0,96.0,0,0,1,,,0,To be done up
8003,20135156,8400,585000,apartment,4.0,164.0,0,0,1,3.0,,0,Good
5825,20172262,3001,585000,apartment,2.0,100.0,0,0,1,25.0,70.0,0,As new
1326,20221273,7500,585000,house,8.0,400.0,1,0,1,,,0,Good
4268,20230039,5370,585000,house,4.0,205.0,1,0,1,,,0,Good
5161,20160094,5300,585000,house,4.0,190.0,1,0,1,50.0,,1,Good
7299,20024033,9000,585000,apartment,2.0,94.0,1,0,1,10.0,,0,Good
3863,11441200,1560,585000,house,4.0,280.0,0,0,1,41.0,,0,Good
9854,20123282,1050,585000,apartment,1.0,70.0,0,0,1,13.0,,0,Good
9331,20175553,1000,585000,apartment,1.0,71.0,1,0,1,20.0,,0,As new
9036,11446064,8420,585000,apartment,4.0,171.0,1,0,1,,,0,Good
10053,11365431,1000,585000,apartment,2.0,110.0,0,0,1,30.0,100.0,0,Good
7540,20232991,9070,585000,apartment,2.0,102.0,0,0,1,29.0,,0,As new
700,20226770,6700,585000,house,4.0,223.0,1,0,1,36.0,321.0,0,As new
4072,20122816,9660,585000,house,4.0,350.0,1,0,1,,,0,Good
4547,20202005,2650,585000,house,5.0,211.0,0,0,1,,,0,To be done up
5159,11127591,9800,584986,house,4.0,209.0,1,0,1,,,0,Good
4180,11480267,1653,580000,house,5.0,295.0,0,0,1,,,0,To be done up
7207,20240428,9000,580000,apartment,1.0,77.0,0,0,1,8.0,,0,As new
4179,20212858,1650,580000,house,5.0,295.0,0,0,1,,,0,To be done up
9931,20123610,8300,580000,apartment,2.0,67.0,0,0,1,,,0,Good
507,20232412,9600,580000,house,3.0,210.0,1,0,1,,,0,Good
9654,20189790,9800,580000,apartment,3.0,163.0,1,0,1,40.0,,0,Good
2364,20205852,4800,580000,house,5.0,543.0,1,0,1,,920.0,1,As new
5158,11196958,9000,580000,house,5.0,155.0,0,0,1,,20.0,0,Good
5634,20231230,8300,580000,apartment,2.0,67.0,1,0,1,5.0,,0,Just renovated
2009,20127068,1410,580000,house,5.0,316.0,0,0,1,67.0,575.0,0,To renovate
2365,20205853,4820,580000,house,5.0,543.0,1,0,1,,920.0,1,As new
2823,20216031,9472,579900,house,4.0,254.0,1,0,1,,590.0,0,Good
5001,11490308,9920,579000,house,4.0,330.0,0,0,1,,,0,To be done up
5019,20159337,3052,579000,house,4.0,162.0,0,0,1,,125.0,0,As new
4071,20150465,6960,579000,house,7.0,540.0,1,0,1,,3163.0,0,Good
5157,20172744,9500,579000,house,3.0,195.0,1,0,1,,,0,Good
6319,20222519,8300,579000,apartment,2.0,78.0,0,0,1,6.0,,0,Good
1563,20245213,2100,579000,house,4.0,197.0,0,0,1,,87.0,0,Good
8279,11125329,8620,579000,apartment,2.0,76.0,0,1,1,,,0,As new
3785,20183797,8710,579000,house,4.0,174.0,1,0,1,,,0,Good
1071,20236448,1730,579000,house,3.0,187.0,1,0,1,13.0,2000.0,0,Good
3862,20160234,9000,579000,house,4.0,186.0,0,0,1,,,0,To renovate
7229,20243798,8620,579000,apartment,2.0,73.0,0,1,1,,,0,As new
3171,20206933,9000,579000,house,5.0,159.0,1,0,1,,55.0,0,Good
2622,20105641,2980,578000,house,2.0,220.0,0,0,1,62.0,1000.0,0,As new
3272,11310607,1325,575000,house,4.0,141.0,0,0,1,60.0,1900.0,0,To be done up
5018,20200897,2820,575000,house,5.0,259.0,1,0,1,20.0,1250.0,1,Good
53,20235941,9620,575000,house,3.0,255.0,0,0,1,,,0,Good
2487,20230669,1860,575000,house,4.0,300.0,1,0,1,100.0,140.0,0,Good
6820,11420122,1050,575000,apartment,2.0,116.0,0,0,1,2.0,,0,As new
10357,20242512,8300,575000,apartment,2.0,92.0,0,0,1,,,0,To be done up
5155,11489706,6782,575000,house,4.0,204.0,0,0,1,40.0,1000.0,1,As new
516,20226966,9890,575000,house,2.0,375.0,0,0,1,75.0,480.0,0,Good
2264,11307222,1490,575000,house,4.0,200.0,1,0,1,70.0,,0,Just renovated
8050,11478294,2660,575000,apartment,3.0,285.0,1,0,1,12.0,,0,Good
1632,20187465,1330,575000,house,4.0,140.0,1,0,1,81.0,,0,Good
8164,20224027,2800,575000,apartment,4.0,196.0,0,0,1,7.0,,0,Good
4999,20055494,1950,575000,house,3.0,130.0,0,0,1,25.0,450.0,0,To renovate
6776,20197850,1050,575000,apartment,1.0,85.0,1,1,1,,,0,As new
3979,20226619,3001,575000,house,3.0,201.0,1,0,1,,,0,Good
3860,11446112,1440,575000,house,3.0,195.0,0,0,1,,,0,Good
2717,20187611,1440,575000,house,5.0,141.0,0,0,1,,,0,Good
3527,20149335,2240,575000,house,3.0,198.0,1,0,1,,265.0,0,Good
6668,20242277,8300,575000,apartment,2.0,90.0,1,0,1,,,0,Good
3144,20207283,6990,575000,house,4.0,199.0,1,0,1,115.0,2070.0,0,As new
5830,20223134,8930,575000,apartment,6.0,76.0,0,0,1,,,0,Good
2363,20161832,3090,575000,house,4.0,176.0,1,0,1,40.0,350.0,0,Good
3861,20127262,9880,575000,house,3.0,225.0,1,0,1,,,0,Good
3185,20174895,1950,575000,house,3.0,145.0,1,0,1,20.0,250.0,0,Good
10052,20065299,8430,575000,apartment,2.0,79.0,1,0,1,,,0,Good
6582,11468598,1150,575000,apartment,3.0,140.0,1,0,1,70.0,275.0,0,To be done up
495,20079013,2812,575000,house,3.0,124.0,0,0,1,21.0,124.0,0,As new
9471,11341299,4000,575000,apartment,3.0,144.0,0,0,1,15.0,,0,As new
4310,20170823,1435,575000,house,5.0,210.0,0,0,1,15.0,,0,To renovate
6281,20244984,1180,575000,apartment,4.0,199.0,0,0,1,20.0,,0,Good
9174,11285881,8430,575000,apartment,4.0,118.0,1,0,1,,,0,Good
5037,20205075,1030,575000,house,5.0,220.0,0,0,1,,180.0,0,To renovate
7206,20240427,9000,575000,apartment,1.0,77.0,0,0,1,8.0,,0,As new
2200,20242024,8680,575000,house,2.0,172.0,0,0,1,,,0,Good
3045,20120403,9860,575000,house,5.0,325.0,1,0,1,,,0,To be done up
2175,11037536,1980,575000,house,2.0,180.0,0,0,1,60.0,400.0,0,As new
5156,11462874,9660,575000,house,3.0,210.0,0,0,1,,,0,As new
5055,20228051,9860,575000,house,3.0,205.0,0,0,1,50.0,400.0,0,Good
7515,20214497,8301,575000,apartment,2.0,88.0,0,1,1,,,0,Good
277,20243696,1180,575000,house,2.0,130.0,1,0,1,,,0,Good
1033,20245400,9080,575000,house,4.0,260.0,0,0,1,,3800.0,0,To be done up
65,20226299,8510,575000,house,4.0,280.0,1,0,1,,,0,Just renovated
6289,20233361,2018,575000,apartment,3.0,200.0,1,0,1,15.0,,0,Just renovated
1034,20245720,9185,575000,house,4.0,260.0,0,0,1,,3800.0,0,To be done up
6583,20147639,9000,575000,apartment,3.0,185.0,1,0,1,11.0,,0,Good
8049,11121572,1200,575000,apartment,3.0,120.0,0,1,1,6.0,,0,As new
5000,20110379,2870,575000,house,4.0,200.0,1,0,1,,765.0,0,As new
5154,11127595,9800,574987,house,4.0,199.0,1,0,1,,,0,Good
133,20236569,9070,574000,house,4.0,170.0,1,0,1,,,0,Good
3526,11084922,1731,574000,house,6.0,310.0,1,0,1,,700.0,0,Good
4536,20191773,9000,573000,house,4.0,190.0,0,0,1,,25.0,0,Good
1220,20224790,9810,572500,house,4.0,252.0,0,0,1,,,0,Good
3709,20159097,9880,570000,house,3.0,140.0,0,0,1,,1000.0,0,As new
10066,11491599,1000,570000,apartment,3.0,151.0,0,0,1,,,0,Just renovated
5054,20150173,9881,570000,house,3.0,140.0,0,0,1,,1000.0,0,As new
7288,20192409,1150,570000,apartment,3.0,130.0,0,0,1,6.0,,0,Just renovated
3525,20165462,1880,570000,house,3.0,170.0,0,0,1,27.0,,0,Good
5849,20237213,1160,570000,apartment,3.0,120.0,0,0,1,42.0,120.0,0,To be done up
272,20214651,6870,570000,house,6.0,263.0,1,0,1,20.0,,0,As new
6642,20130213,8400,570000,apartment,3.0,141.0,0,0,1,4.0,,0,As new
5374,20192533,1150,570000,apartment,3.0,130.0,0,0,1,6.0,,0,Good
8844,20228609,1410,570000,apartment,2.0,143.0,0,0,1,10.0,,0,As new
2616,20205464,9550,569000,house,4.0,266.0,1,0,1,,,0,Good
5801,20235390,8400,569000,apartment,3.0,126.0,1,1,1,,,0,Good
4069,20050525,8200,569000,house,3.0,161.0,0,0,1,,599.0,0,Good
4070,11474797,9900,569000,house,2.0,320.0,1,0,1,,,0,Good
2777,20012722,3001,569000,house,4.0,176.0,1,0,1,,50.0,0,Good
4998,11356240,1851,569000,house,4.0,170.0,1,0,1,,,0,Good
3689,20228971,1082,569000,house,4.0,250.0,1,0,1,,,0,To renovate
8586,20232220,8670,569000,apartment,2.0,85.0,0,1,1,,,0,As new
6321,20194759,3920,569000,apartment,3.0,143.0,0,0,1,30.0,,0,As new
5036,20155746,1730,569000,house,3.0,235.0,1,0,1,25.0,800.0,0,Good
6858,11361266,2000,567000,apartment,2.0,185.0,1,0,1,4.0,,0,Good
3524,20169739,7730,566500,house,5.0,385.0,1,0,1,,,0,Good
1590,20204484,9420,565000,house,5.0,277.0,0,0,1,,,1,Good
811,20241192,9520,565000,house,4.0,270.0,1,0,1,,,0,Good
9035,11424372,8420,565000,apartment,4.0,123.0,1,0,1,,,0,Good
9034,20044866,1000,565000,apartment,3.0,151.0,0,0,1,,,0,As new
3859,20070896,4690,565000,house,4.0,300.0,1,0,1,,,0,Good
3044,11475698,4800,565000,house,5.0,286.0,1,0,1,50.0,2000.0,0,Good
6948,20105895,1000,565000,apartment,2.0,170.0,0,0,1,,,0,As new
6949,20105890,1080,565000,apartment,2.0,170.0,0,0,1,,,0,As new
6314,20243492,1030,565000,apartment,3.0,160.0,1,0,1,15.0,150.0,0,Good
1609,20084576,2820,565000,house,3.0,170.0,0,0,1,19.0,,0,To renovate
3116,20244171,2243,565000,house,3.0,236.0,1,0,1,32.0,1.0,0,As new
8963,20155053,1180,564000,apartment,3.0,133.0,0,0,1,14.0,152.0,0,As new
9637,8498727,8770,562500,apartment,3.0,190.0,0,0,1,,,0,Good
4068,20162096,7800,560000,house,6.0,291.0,1,0,1,,,0,Just renovated
1388,20187572,1040,560000,house,4.0,156.0,1,0,1,,,0,Good
2079,20234976,1180,560000,house,2.0,126.0,0,0,1,13.0,50.0,0,Just renovated
10051,11413483,1180,560000,apartment,3.0,184.0,0,0,1,10.0,,0,Good
7220,20186328,1040,560000,apartment,2.0,108.0,0,1,1,8.0,,0,As new
7278,20162362,1000,560000,apartment,3.0,180.0,0,0,1,9.0,,0,Good
1618,20205444,1755,560000,house,4.0,350.0,1,0,1,40.0,32.0,0,Good
2379,20225882,1630,560000,house,4.0,212.0,0,0,1,,90.0,0,Good
8608,20089353,1640,560000,apartment,2.0,120.0,0,0,1,,,0,As new
8842,20230197,9800,560000,apartment,3.0,130.0,0,0,1,28.0,,0,As new
2481,20221003,9000,560000,house,4.0,152.0,0,0,1,23.0,,0,Good
6219,20213304,1000,560000,apartment,2.0,120.0,0,0,1,5.0,,0,Good
8689,20209517,1050,560000,apartment,2.0,134.0,0,0,1,7.0,,0,As new
4447,20178339,6700,560000,house,3.0,119.0,0,0,1,,1564.0,0,As new
9033,20162562,1050,560000,apartment,3.0,180.0,0,0,1,9.0,,0,Good
3858,20049811,2060,559900,house,4.0,169.0,1,0,1,,29.0,0,As new
3983,20243915,9080,559000,house,4.0,224.0,0,0,1,,580.0,0,As new
7267,20217623,1180,559000,apartment,2.0,120.0,0,0,1,22.0,,0,Good
3542,20169782,1653,559000,house,3.0,169.0,0,0,1,,550.0,0,Good
4502,20128198,9630,559000,house,4.0,225.0,0,0,1,24.0,,0,As new
6599,20224409,2000,559000,apartment,3.0,135.0,1,0,1,,,0,As new
1195,20212677,9600,555000,house,4.0,550.0,0,0,1,,,0,To be done up
819,20219825,6760,555000,house,7.0,330.0,1,0,1,20.0,700.0,0,Good
7903,20183834,9820,555000,apartment,2.0,128.0,0,0,1,,,0,As new
937,20243376,9690,555000,house,4.0,550.0,0,0,1,,,0,To be done up
214,20220981,2040,555000,house,2.0,138.0,1,0,1,,831.0,0,Good
5433,20204076,8450,555000,apartment,2.0,119.0,0,0,1,,,0,As new
8002,11440021,9000,554893,apartment,2.0,90.0,0,0,1,11.0,,0,Good
8683,20210712,1050,554000,apartment,1.0,95.0,0,0,1,16.0,,0,As new
7020,20158597,3360,552499,apartment,3.0,120.0,1,0,1,7.0,,1,As new
10050,10648399,8500,552000,apartment,2.0,154.0,1,0,1,18.0,,0,Good
2174,20163788,1190,550000,house,3.0,158.0,0,0,1,12.0,60.0,0,Good
1219,20226202,1435,550000,house,2.0,195.0,0,0,1,,,0,Good
1833,20216022,9890,550000,house,4.0,200.0,0,0,1,,,0,As new
3483,20175696,1000,550000,house,6.0,248.0,0,0,1,,53.0,0,To renovate
846,20227707,2650,550000,house,3.0,200.0,1,0,1,,1450.0,0,To be done up
7360,11118372,1150,550000,apartment,2.0,96.0,1,0,1,44.0,,0,Good
469,20232032,6792,550000,house,3.0,150.0,0,0,1,,,0,Just renovated
10064,10672155,1060,550000,apartment,2.0,140.0,0,0,1,,,0,Good
10091,20062953,1410,550000,apartment,3.0,118.0,0,0,1,10.0,,0,Good
3663,20128797,6890,550000,house,6.0,290.0,0,0,1,27.0,500.0,0,As new
1940,20246225,1150,550000,house,5.0,152.0,0,0,1,15.0,195.0,0,To renovate
6442,20133689,1000,550000,apartment,2.0,167.0,0,0,1,12.0,60.0,1,Good
4997,11021491,1040,550000,house,4.0,230.0,1,0,1,30.0,30.0,0,To be done up
5035,20202320,4577,550000,house,4.0,200.0,0,0,1,,,0,As new
5017,20189363,1300,550000,house,4.0,185.0,0,0,1,30.0,600.0,0,As new
3271,20081687,1180,550000,house,5.0,258.0,0,0,1,,25.0,0,Good
7361,11468607,1200,550000,apartment,3.0,115.0,0,0,1,4.0,,0,Good
3662,20160465,1300,550000,house,3.0,170.0,0,0,1,,820.0,0,As new
6153,20246409,1050,550000,apartment,2.0,89.0,0,0,1,5.0,,0,As new
8859,20245461,8300,550000,apartment,1.0,64.0,0,0,1,8.0,,0,As new
2008,20164320,1190,550000,house,3.0,155.0,0,0,1,18.0,50.0,0,As new
5063,20208782,6700,550000,house,4.0,327.0,1,0,1,,,0,Good
5319,20234084,1170,550000,apartment,4.0,143.0,1,0,1,18.0,,0,Good
7613,11084138,9800,550000,apartment,3.0,130.0,1,0,1,26.0,,0,Good
10065,10920137,1200,550000,apartment,3.0,135.0,0,0,1,14.0,,0,As new
5595,20245654,1060,550000,apartment,3.0,150.0,0,1,1,,,0,As new
5956,20243656,5000,550000,apartment,3.0,160.0,0,0,1,16.0,,0,Just renovated
3523,10919199,6900,550000,house,2.0,216.0,1,1,1,83.0,1041.0,0,Good
7249,20204353,1000,550000,apartment,2.0,140.0,0,0,1,,70.0,0,Good
98,20228892,9630,549950,house,5.0,231.0,0,0,1,,,0,Good
3839,20226513,9800,549500,house,3.0,181.0,0,0,1,,,0,As new
9434,20234971,2930,549500,apartment,2.0,150.0,0,0,1,,,0,Just renovated
9886,20227151,9000,549150,apartment,3.0,130.0,0,0,1,25.0,,0,As new
4994,20166327,1820,549000,house,4.0,175.0,0,0,1,,,0,Good
2804,20241923,1380,549000,house,4.0,185.0,1,0,1,38.0,,0,To renovate
4592,20221659,2910,549000,house,3.0,188.0,0,0,1,,,0,Good
2199,20241769,9100,549000,house,4.0,325.0,0,0,1,,,0,Good
598,20228632,4217,549000,house,4.0,346.0,0,0,1,70.0,12300.0,1,Good
1857,20221430,1820,549000,house,5.0,230.0,1,0,1,35.0,395.0,0,Just renovated
3043,20134558,9660,549000,house,3.0,232.0,0,0,1,,,0,Just renovated
4996,10957137,8340,549000,house,3.0,154.0,1,0,1,,,0,Good
2776,20071393,1980,549000,house,3.0,202.0,0,0,1,,981.0,0,As new
2775,20013953,1050,549000,house,4.0,243.0,0,0,1,,,0,To renovate
2470,20230570,9300,549000,house,4.0,243.0,1,0,1,,100.0,0,Good
2801,20198698,9000,549000,house,4.0,200.0,0,0,1,,30.0,0,To renovate
1332,20207400,8490,549000,house,3.0,157.0,1,0,1,20.0,,0,Good
2814,20217683,9240,549000,house,6.0,493.0,1,0,1,,178.0,0,To renovate
8277,20059496,1933,549000,apartment,3.0,130.0,0,0,1,30.0,43.0,0,Just renovated
8278,20128186,8620,549000,apartment,3.0,98.0,0,0,1,,,0,Just renovated
8276,11031966,1190,549000,apartment,3.0,165.0,0,0,1,7.0,,0,Good
2263,20113379,1410,549000,house,4.0,280.0,1,0,1,25.0,405.0,0,Good
2262,20035229,1400,549000,house,4.0,262.0,0,0,1,13.0,1196.0,0,Good
6967,20147607,1050,549000,apartment,2.0,100.0,0,0,1,15.0,,0,As new
3784,20184691,2570,549000,house,3.0,314.0,1,0,1,,,0,Good
4995,20116207,2800,549000,house,4.0,323.0,0,0,1,20.0,,0,Good
2330,20213995,4550,549000,house,4.0,300.0,1,0,1,15.0,1800.0,0,As new
318,20244551,1950,549000,house,3.0,157.0,0,0,1,15.0,420.0,0,To be done up
2321,20234039,9160,549000,house,4.0,185.0,0,0,1,,,1,As new
9032,11085758,8301,549000,apartment,3.0,120.0,1,0,1,16.0,,0,Good
10063,20018564,1000,549000,apartment,3.0,160.0,0,0,1,,,0,As new
1457,20237286,2650,549000,house,4.0,212.0,0,0,1,15.0,80.0,0,Good
646,20211041,2940,549000,house,3.0,176.0,1,0,1,,702.0,0,Good
1079,20214085,2840,549000,house,5.0,209.0,0,0,1,,,0,Good
9894,20113332,2018,549000,apartment,4.0,181.0,0,0,1,6.0,,0,To be done up
2621,20234723,4000,549000,house,3.0,160.0,0,0,1,,,0,As new
3042,20151318,2050,549000,house,4.0,190.0,1,0,1,,64.0,0,Just renovated
8607,11179111,8620,549000,apartment,2.0,100.0,0,1,1,,,0,As new
5946,20237591,9300,549000,apartment,4.0,180.0,1,0,1,15.0,,0,Good
476,20233840,1820,549000,house,2.0,168.0,0,0,1,24.0,450.0,0,To be done up
7298,20030268,9300,549000,apartment,4.0,180.0,1,0,1,15.0,,0,Good
909,20236657,1030,549000,house,8.0,350.0,0,0,1,,30.0,0,To be done up
3856,20140159,9040,549000,house,3.0,204.0,0,0,1,30.0,850.0,0,Just renovated
155,20236657,1030,549000,house,8.0,350.0,0,0,1,,30.0,0,To be done up
3857,10774579,9041,549000,house,3.0,159.0,1,0,1,,,0,Good
3159,20194984,9820,549000,house,4.0,205.0,1,0,1,25.0,,0,Just renovated
1314,20243135,9620,549000,house,5.0,363.0,0,0,1,,,0,As new
1313,20240502,2340,549000,house,3.0,268.0,0,0,1,,,0,Good
3482,20208204,9520,549000,house,5.0,255.0,0,0,1,,,0,As new
5137,20227613,2140,549000,house,3.0,201.0,1,0,1,,137.0,0,Good
244,20229588,9080,549000,house,4.0,200.0,0,0,1,,,0,Good
1352,20208657,9050,549000,house,4.0,205.0,1,0,1,25.0,,0,Just renovated
180,20224890,9971,549000,house,3.0,220.0,1,0,1,,,0,Good
4335,20197452,4900,548000,house,4.0,190.0,1,0,1,34.0,,0,As new
3270,20072995,9420,548000,house,5.0,231.0,1,0,1,,,0,To renovate
1579,20240047,9991,548000,house,4.0,277.0,0,0,1,,,0,As new
818,20219618,2630,548000,house,2.0,100.0,1,0,1,,,0,Good
950,20244616,9050,547500,house,3.0,144.0,0,0,1,,300.0,0,As new
3269,20005115,9000,547000,house,4.0,239.0,0,0,1,32.0,400.0,0,As new
344,20241289,3050,547000,house,5.0,244.0,0,0,1,,,0,To renovate
3838,20226505,9800,547000,house,3.0,192.0,0,0,1,,,0,As new
6656,20236851,9810,547000,apartment,3.0,146.0,0,0,1,14.0,,0,As new
9720,20168060,9290,546000,apartment,3.0,153.0,0,0,1,31.0,,0,As new
4066,11208016,9050,545000,house,1.0,280.0,0,0,1,,,0,Good
10396,11397541,1050,545000,apartment,2.0,129.0,0,1,1,4.0,,0,Good
4049,20208727,2460,545000,house,4.0,306.0,1,0,1,65.0,144.0,1,As new
9470,20052447,1160,545000,apartment,2.0,91.0,0,0,1,14.0,,0,Good
3041,11464482,4000,545000,house,7.0,352.0,0,0,1,28.0,120.0,0,Good
7815,20180503,1060,545000,apartment,3.0,185.0,0,0,1,15.0,,0,Good
5501,20231116,1000,545000,apartment,2.0,110.0,1,0,1,13.0,,0,Good
4992,20093866,1180,545000,house,3.0,240.0,1,0,1,15.0,78.0,0,Good
2476,20192480,1470,545000,house,5.0,370.0,0,0,1,,,0,To renovate
5016,20198332,9820,545000,house,4.0,323.0,1,0,1,45.0,494.0,0,Good
6947,11413474,1200,545000,apartment,2.0,117.0,0,0,1,18.0,90.0,0,Just renovated
724,20165297,1170,545000,house,4.0,200.0,0,0,1,10.0,20.0,0,To renovate
9676,20183534,8400,545000,apartment,2.0,100.0,1,0,1,45.0,55.0,0,As new
3718,20244101,5000,545000,house,8.0,350.0,0,0,1,10.0,166.0,0,Good
8275,10996895,8300,545000,apartment,2.0,95.0,0,0,1,,,0,Good
6881,20210155,9000,545000,apartment,3.0,240.0,0,0,1,8.0,,0,Good
2635,20110436,8000,545000,house,4.0,312.0,0,0,1,,,0,Good
9330,20136120,1200,545000,apartment,3.0,144.0,1,0,1,4.0,,0,Good
7752,20224577,8620,545000,apartment,2.0,93.0,1,1,1,,,0,Good
9031,11096343,8300,545000,apartment,2.0,74.0,0,0,1,,,0,Just renovated
3208,20193683,3020,545000,house,3.0,188.0,0,0,1,,,0,As new
